YEAR,MONTH,STORE,DAYPART,CATEGORY_ID,REVENUE_NET,QTY
2018,3,2,D,25,200,50
2018,3,2,L,25,200,60
2018,3,2,B,25,100,30
2018,4,2,B,25,100,30
2018,4,2,D,25,200,50
2018,4,2,L,25,300,80
2018,5,2,D,25,200,70
2018,5,2,L,25,400,100
2018,5,2,B,25,200,40
2018,6,2,D,25,300,90
2018,6,2,B,25,200,40
2018,6,2,L,25,400,100
2018,7,2,B,25,100,30
2018,7,2,D,25,300,110
2018,7,2,L,25,400,110
2018,8,2,D,25,200,60
2018,8,2,L,25,400,90
2018,8,2,B,25,100,40
2018,9,2,B,25,100,30
2018,9,2,D,25,200,70
2018,9,2,L,25,300,90
2018,10,2,B,25,100,30
2018,10,2,D,25,400,90
2018,10,2,L,25,400,100
2018,11,2,B,25,100,30
2018,11,2,D,25,300,100
2018,11,2,L,25,400,100
2018,12,2,B,25,200,50
2018,12,2,D,25,400,130
2018,12,2,L,25,400,120
2019,1,2,L,25,400,110
2019,1,2,B,25,100,30
2019,1,2,D,25,400,110
2019,2,2,B,25,200,50
2019,2,2,D,25,300,80
2019,2,2,L,25,300,80
2019,3,2,B,25,100,40
2019,3,2,D,25,400,100
2019,3,2,L,25,300,80
2019,4,2,B,25,100,30
2019,4,2,D,25,400,90
2019,4,2,L,25,300,90
2019,5,2,B,25,200,50
2019,5,2,D,25,400,90
2019,5,2,L,25,400,100
2019,6,2,B,25,200,50
2019,6,2,D,25,400,90
2019,6,2,L,25,500,110
2018,1,3,L,25,200,50
2018,1,3,D,25,100,30
2018,1,3,B,25,100,20
2018,2,3,L,25,200,60
2018,2,3,D,25,100,30
2018,2,3,B,25,100,30
2018,3,3,B,25,100,30
2018,3,3,D,25,100,40
2018,3,3,L,25,200,50
2018,4,3,B,25,100,50
2018,4,3,L,25,200,40
2018,4,3,D,25,100,30
2018,5,3,D,25,100,40
2018,5,3,L,25,200,60
2018,5,3,B,25,100,40
2018,6,3,B,25,100,30
2018,6,3,L,25,200,60
2018,6,3,D,25,100,40
2018,7,3,B,25,100,30
2018,7,3,D,25,100,30
2018,7,3,L,25,200,60
2018,8,3,D,25,100,30
2018,8,3,B,25,100,40
2018,8,3,L,25,200,50
2018,9,3,D,25,100,40
2018,9,3,L,25,200,70
2018,9,3,B,25,100,30
2018,10,3,B,25,100,40
2018,10,3,D,25,200,50
2018,10,3,L,25,300,90
2018,11,3,D,25,200,70
2018,11,3,L,25,300,80
2018,11,3,B,25,100,30
2018,12,3,B,25,100,40
2018,12,3,L,25,300,80
2018,12,3,D,25,100,40
2019,1,3,D,25,200,50
2019,1,3,L,25,400,90
2019,1,3,B,25,100,30
2019,2,3,D,25,200,50
2019,2,3,L,25,200,60
2019,2,3,B,25,100,30
2019,3,3,L,25,300,90
2019,3,3,D,25,200,50
2019,3,3,B,25,100,40
2019,4,3,B,25,100,40
2019,4,3,L,25,300,80
2019,4,3,D,25,200,40
2019,5,3,D,25,200,50
2019,5,3,L,25,300,70
2019,5,3,B,25,100,30
2019,6,3,B,25,100,30
2019,6,3,L,25,300,70
2019,6,3,D,25,200,50
2018,1,4,L,25,200,50
2018,1,4,D,25,100,30
2018,1,4,B,25,100,20
2018,2,4,D,25,100,30
2018,2,4,B,25,100,20
2018,2,4,L,25,200,50
2018,3,4,D,25,100,40
2018,3,4,L,25,200,50
2018,3,4,B,25,100,20
2018,4,4,D,25,100,30
2018,4,4,L,25,200,50
2018,4,4,B,25,0,10
2018,5,4,D,25,100,20
2018,5,4,L,25,200,50
2018,5,4,B,25,0,20
2018,6,4,D,25,100,20
2018,6,4,L,25,100,40
2018,6,4,B,25,0,10
2018,7,4,D,25,100,20
2018,7,4,L,25,100,40
2018,7,4,B,25,0,10
2018,8,4,L,25,100,30
2018,8,4,D,25,0,10
2018,8,4,B,25,0,0
2018,9,4,B,25,0,20
2018,9,4,L,25,100,40
2018,9,4,D,25,100,30
2018,10,4,B,25,0,10
2018,10,4,L,25,200,50
2018,10,4,D,25,100,30
2018,11,4,L,25,200,60
2018,11,4,D,25,100,20
2018,11,4,B,25,0,10
2018,12,4,B,25,0,10
2018,12,4,D,25,100,30
2018,12,4,L,25,200,70
2019,1,4,D,25,100,20
2019,1,4,B,25,100,20
2019,1,4,L,25,200,50
2019,2,4,B,25,100,20
2019,2,4,L,25,200,60
2019,2,4,D,25,100,30
2019,3,4,B,25,100,20
2019,3,4,D,25,100,30
2019,3,4,L,25,200,60
2019,4,4,D,25,100,20
2019,4,4,L,25,200,50
2019,4,4,B,25,0,20
2019,5,4,D,25,100,30
2019,5,4,L,25,200,50
2019,5,4,B,25,0,10
2019,6,4,B,25,0,10
2019,6,4,L,25,200,50
2019,6,4,D,25,100,40
2018,1,5,D,25,300,90
2018,1,5,L,25,500,130
2018,1,5,B,25,200,40
2018,2,5,B,25,200,40
2018,2,5,D,25,400,110
2018,2,5,L,25,400,100
2018,3,5,D,25,500,120
2018,3,5,L,25,500,130
2018,3,5,B,25,100,40
2018,4,5,L,25,500,140
2018,4,5,D,25,400,120
2018,4,5,B,25,200,40
2018,5,5,D,25,400,130
2018,5,5,L,25,500,130
2018,5,5,B,25,200,60
2018,6,5,B,25,200,40
2018,6,5,D,25,500,120
2018,6,5,L,25,400,120
2018,7,5,B,25,100,30
2018,7,5,D,25,400,130
2018,7,5,L,25,400,120
2018,8,5,B,25,200,40
2018,8,5,D,25,400,100
2018,8,5,L,25,400,120
2018,9,5,B,25,100,30
2018,9,5,D,25,300,90
2018,9,5,L,25,400,100
2018,10,5,D,25,300,90
2018,10,5,L,25,500,120
2018,10,5,B,25,100,30
2018,11,5,B,25,100,30
2018,11,5,D,25,400,110
2018,11,5,L,25,400,110
2018,12,5,B,25,100,40
2018,12,5,D,25,400,120
2018,12,5,L,25,400,100
2019,1,5,D,25,300,100
2019,1,5,L,25,400,100
2019,1,5,B,25,100,40
2019,2,5,D,25,200,70
2019,2,5,L,25,300,100
2019,2,5,B,25,100,30
2019,3,5,D,25,300,90
2019,3,5,L,25,500,130
2019,3,5,B,25,200,50
2019,4,5,B,25,200,40
2019,4,5,D,25,400,100
2019,4,5,L,25,400,110
2019,5,5,D,25,400,90
2019,5,5,L,25,400,100
2019,5,5,B,25,100,40
2019,6,5,D,25,200,60
2019,6,5,L,25,400,110
2019,6,5,B,25,100,30
2018,1,6,B,25,100,30
2018,1,6,L,25,300,90
2018,1,6,D,25,200,70
2018,2,6,D,25,200,60
2018,2,6,L,25,300,80
2018,2,6,B,25,100,30
2018,3,6,D,25,200,60
2018,3,6,L,25,200,80
2018,3,6,B,25,100,20
2018,4,6,L,25,300,80
2018,4,6,B,25,100,20
2018,4,6,D,25,200,70
2018,5,6,L,25,300,80
2018,5,6,B,25,100,20
2018,5,6,D,25,200,60
2018,6,6,B,25,100,20
2018,6,6,D,25,100,40
2018,6,6,L,25,300,90
2018,7,6,D,25,200,50
2018,7,6,L,25,300,80
2018,7,6,B,25,100,30
2018,8,6,D,25,200,70
2018,8,6,L,25,200,60
2018,8,6,B,25,100,30
2018,9,6,D,25,200,70
2018,9,6,B,25,100,30
2018,9,6,L,25,200,70
2018,10,6,L,25,300,70
2018,10,6,D,25,200,60
2018,10,6,B,25,100,40
2018,11,6,D,25,400,90
2018,11,6,L,25,300,90
2018,11,6,B,25,0,20
2018,12,6,D,25,300,80
2018,12,6,L,25,300,70
2018,12,6,B,25,100,20
2019,1,6,D,25,200,70
2019,1,6,L,25,300,70
2019,1,6,B,25,100,30
2019,2,6,D,25,200,40
2019,2,6,B,25,100,40
2019,2,6,L,25,200,60
2019,3,6,D,25,300,70
2019,3,6,L,25,300,80
2019,3,6,B,25,100,50
2019,4,6,D,25,300,70
2019,4,6,L,25,300,90
2019,4,6,B,25,100,30
2019,5,6,D,25,300,70
2019,5,6,L,25,300,70
2019,5,6,B,25,100,20
2019,6,6,D,25,300,70
2019,6,6,L,25,500,120
2019,6,6,B,25,100,40
2018,1,7,D,25,200,70
2018,1,7,L,25,300,100
2018,1,7,B,25,0,20
2018,2,7,D,25,200,70
2018,2,7,L,25,200,80
2018,2,7,B,25,0,10
2018,3,7,B,25,0,10
2018,3,7,D,25,200,60
2018,3,7,L,25,300,90
2018,4,7,D,25,300,90
2018,4,7,L,25,300,90
2018,4,7,B,25,0,10
2018,5,7,D,25,200,70
2018,5,7,L,25,300,80
2018,5,7,B,25,0,10
2018,6,7,B,25,100,20
2018,6,7,D,25,200,70
2018,6,7,L,25,300,90
2018,7,7,B,25,100,20
2018,7,7,D,25,200,70
2018,7,7,L,25,300,90
2018,8,7,D,25,200,70
2018,8,7,L,25,300,90
2018,8,7,B,25,100,20
2018,9,7,B,25,100,10
2018,9,7,D,25,300,90
2018,9,7,L,25,300,90
2018,10,7,D,25,400,120
2018,10,7,L,25,400,120
2018,10,7,B,25,100,20
2018,11,7,B,25,100,30
2018,11,7,D,25,400,110
2018,11,7,L,25,400,100
2018,12,7,D,25,400,110
2018,12,7,L,25,400,130
2018,12,7,B,25,100,40
2019,1,7,B,25,100,30
2019,1,7,D,25,200,70
2019,1,7,L,25,300,90
2019,2,7,B,25,100,30
2019,2,7,D,25,200,70
2019,2,7,L,25,300,80
2019,3,7,B,25,100,20
2019,3,7,D,25,300,90
2019,3,7,L,25,300,90
2019,4,7,D,25,300,100
2019,4,7,L,25,400,100
2019,4,7,B,25,100,30
2019,5,7,D,25,300,100
2019,5,7,L,25,400,130
2019,5,7,B,25,100,30
2019,6,7,B,25,100,30
2019,6,7,L,25,500,150
2019,6,7,D,25,300,80
2018,1,8,D,25,100,30
2018,1,8,L,25,200,60
2018,1,8,B,25,0,10
2018,2,8,L,25,100,30
2018,2,8,B,25,100,20
2018,2,8,D,25,100,30
2018,3,8,B,25,0,10
2018,3,8,L,25,200,50
2018,3,8,D,25,100,30
2018,4,8,D,25,100,30
2018,4,8,B,25,0,10
2018,4,8,L,25,200,50
2018,5,8,D,25,100,40
2018,5,8,L,25,200,50
2018,5,8,B,25,0,10
2018,6,8,B,25,0,10
2018,6,8,D,25,100,20
2018,6,8,L,25,200,50
2018,7,8,B,25,0,10
2018,7,8,D,25,100,30
2018,7,8,L,25,100,50
2018,8,8,L,25,200,60
2018,8,8,B,25,100,20
2018,8,8,D,25,100,40
2018,9,8,B,25,0,10
2018,9,8,D,25,100,40
2018,9,8,L,25,200,50
2018,10,8,B,25,0,10
2018,10,8,D,25,200,60
2018,10,8,L,25,200,60
2018,11,8,B,25,0,10
2018,11,8,D,25,100,40
2018,11,8,L,25,200,40
2018,12,8,B,25,0,10
2018,12,8,D,25,200,50
2018,12,8,L,25,200,60
2019,1,8,D,25,200,50
2019,1,8,B,25,0,10
2019,1,8,L,25,200,60
2019,2,8,B,25,0,10
2019,2,8,L,25,200,40
2019,2,8,D,25,100,30
2019,3,8,D,25,200,50
2019,3,8,L,25,200,50
2019,3,8,B,25,0,20
2019,4,8,D,25,200,50
2019,4,8,L,25,200,60
2019,4,8,B,25,0,10
2019,5,8,L,25,300,80
2019,5,8,D,25,200,50
2019,5,8,B,25,0,10
2019,6,8,D,25,200,40
2019,6,8,L,25,300,70
2019,6,8,B,25,0,10
2018,1,9,B,25,100,10
2018,1,9,L,25,100,30
2018,1,9,D,25,100,20
2018,2,9,B,25,0,10
2018,2,9,D,25,100,30
2018,2,9,L,25,100,30
2018,3,9,D,25,100,30
2018,3,9,L,25,100,40
2018,3,9,B,25,0,10
2018,4,9,B,25,0,10
2018,4,9,L,25,100,30
2018,4,9,D,25,100,40
2018,5,9,D,25,100,30
2018,5,9,L,25,200,60
2018,5,9,B,25,100,20
2018,6,9,L,25,200,70
2018,6,9,B,25,100,30
2018,6,9,D,25,100,40
2018,7,9,B,25,100,20
2018,7,9,L,25,200,70
2018,7,9,D,25,200,60
2018,8,9,B,25,100,30
2018,8,9,D,25,200,50
2018,8,9,L,25,200,70
2018,9,9,B,25,100,30
2018,9,9,D,25,200,50
2018,9,9,L,25,200,60
2018,10,9,L,25,300,70
2018,10,9,D,25,300,80
2018,10,9,B,25,100,40
2018,11,9,B,25,100,20
2018,11,9,L,25,300,90
2018,11,9,D,25,200,70
2018,12,9,B,25,100,20
2018,12,9,D,25,200,60
2018,12,9,L,25,300,70
2019,1,9,B,25,0,10
2019,1,9,L,25,200,60
2019,1,9,D,25,200,40
2019,2,9,D,25,100,30
2019,2,9,L,25,200,50
2019,2,9,B,25,100,20
2019,3,9,D,25,200,50
2019,3,9,L,25,300,70
2019,3,9,B,25,100,20
2019,4,9,B,25,100,30
2019,4,9,D,25,100,40
2019,4,9,L,25,200,70
2019,5,9,L,25,300,60
2019,5,9,B,25,100,30
2019,5,9,D,25,200,60
2019,6,9,B,25,100,20
2019,6,9,D,25,200,50
2019,6,9,L,25,300,70
2018,1,10,D,25,200,70
2018,1,10,L,25,400,90
2018,1,10,B,25,100,20
2018,2,10,B,25,100,20
2018,2,10,L,25,400,90
2018,2,10,D,25,200,50
2018,3,10,D,25,200,60
2018,3,10,L,25,400,110
2018,3,10,B,25,100,20
2018,4,10,D,25,300,90
2018,4,10,L,25,400,100
2018,4,10,B,25,100,20
2018,5,10,B,25,100,30
2018,5,10,D,25,200,60
2018,5,10,L,25,400,120
2018,6,10,B,25,100,40
2018,6,10,D,25,300,70
2018,6,10,L,25,400,100
2018,7,10,B,25,100,30
2018,7,10,D,25,200,60
2018,7,10,L,25,400,120
2018,8,10,L,25,400,110
2018,8,10,B,25,100,30
2018,8,10,D,25,200,60
2018,9,10,B,25,100,30
2018,9,10,D,25,300,90
2018,9,10,L,25,400,120
2018,10,10,B,25,100,30
2018,10,10,D,25,400,110
2018,10,10,L,25,500,140
2018,11,10,B,25,100,40
2018,11,10,D,25,400,110
2018,11,10,L,25,600,140
2018,12,10,D,25,400,100
2018,12,10,L,25,500,130
2018,12,10,B,25,100,30
2019,1,10,D,25,400,110
2019,1,10,L,25,500,120
2019,1,10,B,25,100,20
2019,2,10,D,25,300,70
2019,2,10,L,25,400,100
2019,2,10,B,25,100,20
2019,3,10,D,25,400,100
2019,3,10,L,25,400,100
2019,3,10,B,25,100,30
2019,4,10,D,25,300,80
2019,4,10,L,25,400,110
2019,4,10,B,25,100,20
2019,5,10,D,25,500,120
2019,5,10,L,25,500,120
2019,5,10,B,25,100,20
2019,6,10,B,25,100,30
2019,6,10,D,25,300,70
2019,6,10,L,25,500,120
2018,1,1,D,30,16000,1950
2018,1,1,L,30,9800,1230
2018,1,1,B,30,300,50
2018,2,1,D,30,14300,1720
2018,2,1,L,30,8800,1110
2018,2,1,B,30,300,50
2018,3,1,B,30,500,70
2018,3,1,D,30,16900,2060
2018,3,1,L,30,10500,1280
2018,4,1,B,30,400,50
2018,4,1,D,30,17100,2080
2018,4,1,L,30,10000,1230
2018,5,1,B,30,400,60
2018,5,1,D,30,18400,2220
2018,5,1,L,30,9600,1200
2018,6,1,B,30,600,90
2018,6,1,D,30,16900,2060
2018,6,1,L,30,10300,1260
2018,7,1,D,30,17800,2180
2018,7,1,L,30,11000,1370
2018,7,1,B,30,400,60
2018,8,1,D,30,18200,2200
2018,8,1,L,30,11400,1400
2018,8,1,B,30,400,60
2018,9,1,B,30,400,60
2018,9,1,D,30,17600,2130
2018,9,1,L,30,10700,1330
2018,10,1,D,30,17300,2120
2018,10,1,L,30,12900,1590
2018,10,1,B,30,500,70
2018,11,1,B,30,500,70
2018,11,1,D,30,14500,1780
2018,11,1,L,30,9400,1180
2018,12,1,B,30,400,50
2018,12,1,D,30,13700,1680
2018,12,1,L,30,9700,1210
2019,1,1,B,30,500,60
2019,1,1,D,30,13700,1620
2019,1,1,L,30,8800,1070
2019,2,1,B,30,400,50
2019,2,1,D,30,13900,1630
2019,2,1,L,30,8900,1070
2019,3,1,B,30,600,70
2019,3,1,D,30,17000,2020
2019,3,1,L,30,10400,1260
2019,4,1,B,30,400,50
2019,4,1,D,30,17100,2020
2019,4,1,L,30,11200,1350
2019,5,1,B,30,300,40
2019,5,1,D,30,20600,2370
2019,5,1,L,30,10300,1230
2019,6,1,B,30,300,40
2019,6,1,D,30,21500,2450
2019,6,1,L,30,10300,1250
2018,1,2,B,30,700,80
2018,1,2,D,30,18100,2200
2018,1,2,L,30,11400,1410
2018,2,2,B,30,800,90
2018,2,2,D,30,16900,2060
2018,2,2,L,30,9700,1190
2018,3,2,B,30,800,100
2018,3,2,D,30,18300,2210
2018,3,2,L,30,10500,1280
2018,4,2,B,30,500,60
2018,4,2,D,30,16200,1960
2018,4,2,L,30,9700,1180
2018,5,2,B,30,700,80
2018,5,2,D,30,16500,1990
2018,5,2,L,30,9000,1110
2018,6,2,D,30,14900,1810
2018,6,2,L,30,7900,990
2018,6,2,B,30,500,70
2018,7,2,B,30,400,50
2018,7,2,D,30,16000,1920
2018,7,2,L,30,9000,1110
2018,8,2,D,30,15600,1880
2018,8,2,L,30,9400,1150
2018,8,2,B,30,400,50
2018,9,2,B,30,700,80
2018,9,2,D,30,16700,2030
2018,9,2,L,30,9500,1160
2018,10,2,B,30,500,60
2018,10,2,D,30,16800,2040
2018,10,2,L,30,9900,1230
2018,11,2,B,30,700,90
2018,11,2,D,30,15900,1960
2018,11,2,L,30,8800,1110
2018,12,2,D,30,21800,2590
2018,12,2,L,30,12100,1490
2018,12,2,B,30,600,70
2019,1,2,B,30,500,60
2019,1,2,D,30,17900,2110
2019,1,2,L,30,10700,1300
2019,2,2,B,30,500,60
2019,2,2,D,30,17800,2080
2019,2,2,L,30,10800,1310
2019,3,2,B,30,700,90
2019,3,2,D,30,19900,2340
2019,3,2,L,30,10800,1290
2019,4,2,B,30,800,100
2019,4,2,D,30,15500,1850
2019,4,2,L,30,9600,1160
2019,5,2,B,30,600,80
2019,5,2,D,30,17400,2050
2019,5,2,L,30,9800,1180
2019,6,2,B,30,600,70
2019,6,2,D,30,18900,2180
2019,6,2,L,30,10100,1220
2018,1,3,D,30,9100,1110
2018,1,3,L,30,5100,640
2018,1,3,B,30,300,30
2018,2,3,D,30,10100,1220
2018,2,3,L,30,5100,630
2018,2,3,B,30,200,20
2018,3,3,D,30,12800,1530
2018,3,3,L,30,6600,810
2018,3,3,B,30,300,30
2018,4,3,D,30,11100,1350
2018,4,3,L,30,4400,540
2018,4,3,B,30,200,20
2018,5,3,B,30,300,40
2018,5,3,D,30,9000,1110
2018,5,3,L,30,4000,490
2018,6,3,D,30,10200,1240
2018,6,3,L,30,4400,530
2018,6,3,B,30,200,20
2018,7,3,D,30,14200,1700
2018,7,3,L,30,4100,500
2018,7,3,B,30,200,20
2018,8,3,B,30,200,20
2018,8,3,D,30,11800,1420
2018,8,3,L,30,4900,610
2018,9,3,D,30,10800,1300
2018,9,3,L,30,4900,600
2018,9,3,B,30,100,20
2018,10,3,B,30,200,30
2018,10,3,D,30,16000,1950
2018,10,3,L,30,6100,750
2018,11,3,B,30,200,30
2018,11,3,D,30,10400,1280
2018,11,3,L,30,4600,580
2018,12,3,B,30,200,20
2018,12,3,D,30,8900,1100
2018,12,3,L,30,4700,580
2019,1,3,B,30,300,40
2019,1,3,D,30,9600,1140
2019,1,3,L,30,5300,640
2019,2,3,B,30,300,40
2019,2,3,D,30,10200,1230
2019,2,3,L,30,5400,660
2019,3,3,D,30,14100,1650
2019,3,3,L,30,6300,750
2019,3,3,B,30,200,30
2019,4,3,B,30,300,40
2019,4,3,D,30,12500,1480
2019,4,3,L,30,5500,650
2019,5,3,D,30,12200,1420
2019,5,3,L,30,4800,590
2019,5,3,B,30,300,30
2019,6,3,B,30,200,20
2019,6,3,D,30,13600,1570
2019,6,3,L,30,4900,590
2018,1,4,D,30,5600,680
2018,1,4,L,30,4300,540
2018,1,4,B,30,100,10
2018,2,4,B,30,100,10
2018,2,4,D,30,5500,680
2018,2,4,L,30,4200,510
2018,3,4,D,30,5400,660
2018,3,4,L,30,4700,580
2018,3,4,B,30,200,20
2018,4,4,B,30,100,10
2018,4,4,D,30,4500,530
2018,4,4,L,30,3700,440
2018,5,4,D,30,4700,570
2018,5,4,L,30,3800,460
2018,5,4,B,30,100,10
2018,6,4,D,30,4100,500
2018,6,4,L,30,2900,360
2018,6,4,B,30,100,20
2018,7,4,B,30,100,10
2018,7,4,D,30,4800,570
2018,7,4,L,30,4200,510
2018,8,4,D,30,4900,590
2018,8,4,L,30,3200,400
2018,8,4,B,30,0,0
2018,9,4,D,30,4200,510
2018,9,4,L,30,3300,410
2018,9,4,B,30,0,0
2018,10,4,D,30,5000,610
2018,10,4,L,30,3900,490
2018,10,4,B,30,100,20
2018,11,4,D,30,4800,600
2018,11,4,L,30,4100,520
2018,11,4,B,30,100,10
2018,12,4,D,30,5800,700
2018,12,4,L,30,5000,610
2018,12,4,B,30,100,10
2019,1,4,D,30,4100,500
2019,1,4,L,30,4700,570
2019,1,4,B,30,200,20
2019,2,4,B,30,100,10
2019,2,4,D,30,5500,660
2019,2,4,L,30,4900,590
2019,3,4,D,30,6500,760
2019,3,4,L,30,5000,600
2019,3,4,B,30,100,10
2019,4,4,D,30,4900,570
2019,4,4,L,30,4400,530
2019,4,4,B,30,100,10
2019,5,4,D,30,4900,580
2019,5,4,L,30,4000,480
2019,5,4,B,30,100,20
2019,6,4,D,30,6600,760
2019,6,4,L,30,4000,480
2019,6,4,B,30,100,20
2018,1,5,B,30,400,50
2018,1,5,D,30,17200,2070
2018,1,5,L,30,8600,1060
2018,2,5,B,30,300,40
2018,2,5,D,30,15500,1870
2018,2,5,L,30,7700,940
2018,3,5,B,30,400,50
2018,3,5,D,30,16400,1960
2018,3,5,L,30,8000,980
2018,4,5,B,30,300,40
2018,4,5,D,30,14400,1730
2018,4,5,L,30,6900,840
2018,5,5,D,30,13400,1610
2018,5,5,L,30,7200,870
2018,5,5,B,30,300,30
2018,6,5,D,30,13000,1560
2018,6,5,L,30,6500,790
2018,6,5,B,30,200,20
2018,7,5,D,30,13400,1600
2018,7,5,L,30,7000,870
2018,7,5,B,30,300,40
2018,8,5,B,30,500,60
2018,8,5,D,30,13600,1650
2018,8,5,L,30,6500,800
2018,9,5,B,30,500,60
2018,9,5,D,30,14400,1750
2018,9,5,L,30,7700,950
2018,10,5,B,30,400,50
2018,10,5,D,30,14900,1830
2018,10,5,L,30,7700,960
2018,11,5,D,30,13500,1660
2018,11,5,L,30,7200,900
2018,11,5,B,30,300,40
2018,12,5,D,30,16000,1960
2018,12,5,L,30,8600,1080
2018,12,5,B,30,400,50
2019,1,5,D,30,15000,1770
2019,1,5,L,30,8100,970
2019,1,5,B,30,400,40
2019,2,5,B,30,300,30
2019,2,5,D,30,14200,1660
2019,2,5,L,30,9000,1060
2019,3,5,B,30,300,40
2019,3,5,D,30,14800,1730
2019,3,5,L,30,8500,1000
2019,4,5,D,30,11500,1370
2019,4,5,L,30,6800,810
2019,4,5,B,30,200,30
2019,5,5,B,30,300,30
2019,5,5,D,30,12600,1460
2019,5,5,L,30,6600,800
2019,6,5,B,30,200,30
2019,6,5,D,30,13200,1510
2019,6,5,L,30,6000,720
2018,1,6,D,30,12400,1540
2018,1,6,L,30,5300,650
2018,1,6,B,30,200,30
2018,2,6,B,30,100,20
2018,2,6,D,30,12200,1510
2018,2,6,L,30,5200,660
2018,3,6,D,30,14900,1810
2018,3,6,L,30,5300,670
2018,3,6,B,30,200,30
2018,4,6,B,30,200,30
2018,4,6,D,30,11600,1420
2018,4,6,L,30,4200,540
2018,5,6,D,30,11400,1380
2018,5,6,L,30,3600,460
2018,5,6,B,30,200,30
2018,6,6,B,30,200,30
2018,6,6,D,30,10700,1310
2018,6,6,L,30,4100,510
2018,7,6,B,30,200,20
2018,7,6,D,30,12000,1460
2018,7,6,L,30,4100,520
2018,8,6,D,30,12900,1550
2018,8,6,L,30,4100,530
2018,8,6,B,30,200,20
2018,9,6,D,30,12800,1560
2018,9,6,L,30,4300,540
2018,9,6,B,30,100,10
2018,10,6,B,30,100,20
2018,10,6,D,30,14200,1740
2018,10,6,L,30,5200,640
2018,11,6,D,30,11400,1410
2018,11,6,L,30,4300,550
2018,11,6,B,30,200,30
2018,12,6,D,30,13100,1620
2018,12,6,L,30,4900,620
2018,12,6,B,30,100,20
2019,1,6,D,30,14900,1790
2019,1,6,L,30,5500,680
2019,1,6,B,30,300,40
2019,2,6,D,30,13100,1560
2019,2,6,L,30,5400,650
2019,2,6,B,30,200,30
2019,3,6,B,30,200,30
2019,3,6,D,30,14300,1710
2019,3,6,L,30,5200,640
2019,4,6,D,30,12200,1460
2019,4,6,L,30,5000,620
2019,4,6,B,30,200,20
2019,5,6,B,30,200,20
2019,5,6,D,30,13600,1600
2019,5,6,L,30,4800,590
2019,6,6,B,30,200,20
2019,6,6,D,30,15400,1770
2019,6,6,L,30,5100,640
2018,1,7,D,30,22100,2750
2018,1,7,L,30,8400,1050
2018,1,7,B,30,300,40
2018,2,7,D,30,19700,2420
2018,2,7,L,30,6600,830
2018,2,7,B,30,200,30
2018,3,7,D,30,20800,2560
2018,3,7,L,30,7300,890
2018,3,7,B,30,300,30
2018,4,7,D,30,18200,2230
2018,4,7,L,30,6700,820
2018,4,7,B,30,200,20
2018,5,7,D,30,17800,2160
2018,5,7,L,30,5500,670
2018,5,7,B,30,200,30
2018,6,7,D,30,16000,1940
2018,6,7,L,30,5200,650
2018,6,7,B,30,200,20
2018,7,7,D,30,16100,1960
2018,7,7,L,30,5800,710
2018,7,7,B,30,200,20
2018,8,7,B,30,200,30
2018,8,7,D,30,19300,2350
2018,8,7,L,30,6700,830
2018,9,7,B,30,300,30
2018,9,7,D,30,20400,2500
2018,9,7,L,30,5900,740
2018,10,7,B,30,300,40
2018,10,7,D,30,21000,2590
2018,10,7,L,30,7000,870
2018,11,7,B,30,300,40
2018,11,7,D,30,20700,2540
2018,11,7,L,30,7100,880
2018,12,7,B,30,200,30
2018,12,7,D,30,22600,2810
2018,12,7,L,30,8400,1060
2019,1,7,D,30,22400,2720
2019,1,7,L,30,8300,1010
2019,1,7,B,30,200,30
2019,2,7,B,30,200,30
2019,2,7,D,30,21000,2540
2019,2,7,L,30,7800,940
2019,3,7,D,30,23700,2820
2019,3,7,L,30,8300,990
2019,3,7,B,30,300,40
2019,4,7,D,30,19700,2380
2019,4,7,L,30,7400,900
2019,4,7,B,30,200,30
2019,5,7,B,30,200,30
2019,5,7,D,30,21800,2570
2019,5,7,L,30,6900,850
2019,6,7,B,30,300,30
2019,6,7,D,30,24500,2800
2019,6,7,L,30,7800,940
2018,1,8,B,30,200,30
2018,1,8,D,30,10500,1300
2018,1,8,L,30,4800,600
2018,2,8,D,30,9800,1210
2018,2,8,L,30,4700,580
2018,2,8,B,30,200,30
2018,3,8,D,30,11500,1410
2018,3,8,L,30,5100,630
2018,3,8,B,30,200,30
2018,4,8,B,30,200,20
2018,4,8,D,30,9300,1130
2018,4,8,L,30,4200,520
2018,5,8,D,30,9000,1100
2018,5,8,L,30,3800,470
2018,5,8,B,30,200,30
2018,6,8,D,30,8800,1090
2018,6,8,L,30,3900,480
2018,6,8,B,30,100,20
2018,7,8,B,30,200,20
2018,7,8,D,30,8800,1080
2018,7,8,L,30,4100,510
2018,8,8,D,30,10200,1240
2018,8,8,L,30,3800,470
2018,8,8,B,30,200,20
2018,9,8,D,30,9700,1180
2018,9,8,L,30,3800,470
2018,9,8,B,30,200,20
2018,10,8,D,30,9600,1170
2018,10,8,L,30,4200,530
2018,10,8,B,30,100,20
2018,11,8,B,30,200,30
2018,11,8,D,30,9600,1190
2018,11,8,L,30,4400,540
2018,12,8,D,30,10400,1300
2018,12,8,L,30,4800,610
2018,12,8,B,30,200,30
2019,1,8,B,30,200,30
2019,1,8,D,30,10800,1310
2019,1,8,L,30,4500,550
2019,2,8,D,30,9000,1080
2019,2,8,L,30,5000,610
2019,2,8,B,30,200,40
